requirement_course_id,resolution,corrected_matched_course_code,corrected_matched_course_name,corrected_match_status,reviewed_by,reviewed_at,note
reqcourse_ae616cf37ad0,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_f511a2ef8ac5,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_7c9ebce20333,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_7fd874fc6fd1,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_14d8e72ccfd6,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_6316a6c5f226,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_851ee77a5f97,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_28c6fe4ec021,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_7728deb42b2d,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_90841742326c,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_00b528806063,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_324c077ba05d,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_4d39eda1ab3f,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_85c6b7e862ef,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_605de7493e70,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_13d94df3ad32,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_b9e1a70aa466,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_da160961d740,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_3dd60dc52fe0,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_9aa42cd51420,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_d2a2101ba79e,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_d0f0dbc0b2d5,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_f222e9d62be1,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_9b09718a7dde,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_e119b5ffe0c7,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_00f235b39081,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_f17ed0bffe0e,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_bf063b7dc85a,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_529bd72f0a49,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_de5cadc72103,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_583e007cb535,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_901dcae9373e,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_1e048cf70b9f,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_7dbd85ff6961,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_db3c07bad818,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_b91e6e08a517,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_f11d4fbf1300,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_b96ae13abb40,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_9bf3ae44c1ca,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_6660f0f05f78,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_1dbb6ad51ca2,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_0b82d0dc87ae,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_b2b64800fcd0,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_18bb7ad16605,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_c6565e5430f1,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_8b2813d9c896,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_badb7eecb07d,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_34fb08157bf3,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_ac0a51f2c32e,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
reqcourse_956fe7ac47bf,confirm,,,,claude,2026-07-06,"curriculum_course_candidates 중 match_status=matched(과목명으로 실제 카탈로그와 매칭, 표본검사 결과 전부 raw_course_name=matched_course_name 완전 일치 확인 — 퍼지매칭 아님) + category_code=major_required/major_foundation(필수과목 판정에 실제 영향 있는 카테고리)인 행만 골라 일괄 confirm. 30건 무작위 표본검사로 학과-과목 정합성 확인. major_elective/free_elective/unknown은 이번엔 제외(전자는 엔진이 이미 필수과목 체크에서 제외하므로 우선순위 낮음, unknown은 별도 검토 필요)"
